date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:50%20GMT	http://superbiden.xyz/fonts/e532966f486645f74efaf7432e1d01c2.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/e532966f486645f74efaf7432e1d01c2.woff2	(from https://superbiden.xyz/)
11:47:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:52%20GMT	http://superbiden.xyz/fonts/3caeb8725430f400cbc24c4707d72558.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/3caeb8725430f400cbc24c4707d72558.woff2	(from https://superbiden.xyz/)
11:47:54	53924/53924	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:47:52%20GMT	https://superbiden.xyz/fonts/e532966f486645f74efaf7432e1d01c2.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/e532966f486645f74efaf7432e1d01c2.woff2	(from https://superbiden.xyz/)
11:47:55	49844/49844	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:47:54%20GMT	https://superbiden.xyz/fonts/3caeb8725430f400cbc24c4707d72558.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/3caeb8725430f400cbc24c4707d72558.woff2	(from https://superbiden.xyz/)
11:47:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:54%20GMT	http://superbiden.xyz/fonts/64dfd027222a62438bc2a4d821786c71.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/64dfd027222a62438bc2a4d821786c71.woff2	(from https://superbiden.xyz/)
11:47:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:55%20GMT	http://superbiden.xyz/fonts/01bb491de5070339bf99832ce44c544d.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/01bb491de5070339bf99832ce44c544d.woff2	(from https://superbiden.xyz/)
11:47:56	49824/49824	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:47:55%20GMT	https://superbiden.xyz/fonts/64dfd027222a62438bc2a4d821786c71.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/64dfd027222a62438bc2a4d821786c71.woff2	(from https://superbiden.xyz/)
11:47:58	52988/52988	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:47:56%20GMT	https://superbiden.xyz/fonts/01bb491de5070339bf99832ce44c544d.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/01bb491de5070339bf99832ce44c544d.woff2	(from https://superbiden.xyz/)
11:47:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:56%20GMT	http://superbiden.xyz/fonts/a75cdabbb8dcdf033cc6b207c91608bf.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/a75cdabbb8dcdf033cc6b207c91608bf.woff2	(from https://superbiden.xyz/)
11:47:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:58%20GMT	http://superbiden.xyz/fonts/a26fb2e545ea4d91b9808446bd10482b.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/a26fb2e545ea4d91b9808446bd10482b.woff2	(from https://superbiden.xyz/)
11:47:58	49716/49716	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:47:58%20GMT	https://superbiden.xyz/fonts/a75cdabbb8dcdf033cc6b207c91608bf.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/a75cdabbb8dcdf033cc6b207c91608bf.woff2	(from https://superbiden.xyz/)
11:48:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:47:59%20GMT	http://superbiden.xyz/fonts/93216375a15a0334d096957c3f1f2f0f.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/93216375a15a0334d096957c3f1f2f0f.woff2	(from https://superbiden.xyz/)
11:48:00	65948/65948	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:47:59%20GMT	https://superbiden.xyz/fonts/a26fb2e545ea4d91b9808446bd10482b.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/a26fb2e545ea4d91b9808446bd10482b.woff2	(from https://superbiden.xyz/)
11:48:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:00%20GMT	http://superbiden.xyz/fonts/25abf53e02c93eae5597e8148dad52a6.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/25abf53e02c93eae5597e8148dad52a6.woff2	(from https://superbiden.xyz/)
11:48:02	68352/68352	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:48:00%20GMT	https://superbiden.xyz/fonts/93216375a15a0334d096957c3f1f2f0f.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/93216375a15a0334d096957c3f1f2f0f.woff2	(from https://superbiden.xyz/)
11:48:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:02%20GMT	http://superbiden.xyz/fonts/f8f199f09526f79e87644ed227e0f651.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/f8f199f09526f79e87644ed227e0f651.woff2	(from https://superbiden.xyz/)
11:48:04	76000/76000	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:48:02%20GMT	https://superbiden.xyz/fonts/25abf53e02c93eae5597e8148dad52a6.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/25abf53e02c93eae5597e8148dad52a6.woff2	(from https://superbiden.xyz/)
11:48:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:05%20GMT	http://superbiden.xyz/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	(from https://superbiden.xyz/)
11:48:06	194188/194188	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:48:05%20GMT	https://superbiden.xyz/fonts/f8f199f09526f79e87644ed227e0f651.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/f8f199f09526f79e87644ed227e0f651.woff2	(from https://superbiden.xyz/)
11:48:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:07%20GMT	http://superbiden.xyz/fonts/d257a7100844bc3f98c9021168b6249e.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/d257a7100844bc3f98c9021168b6249e.woff2	(from https://superbiden.xyz/)
11:48:08	194064/194064	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:48:07%20GMT	https://superbiden.xyz/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	(from https://superbiden.xyz/)
11:48:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:09%20GMT	http://superbiden.xyz/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	(from https://superbiden.xyz/)
11:48:10	201132/201132	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:48:09%20GMT	https://superbiden.xyz/fonts/d257a7100844bc3f98c9021168b6249e.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/d257a7100844bc3f98c9021168b6249e.woff2	(from https://superbiden.xyz/)
11:48:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:11%20GMT	http://superbiden.xyz/'data:image/png;base64,'	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/'data_image/png;base64,'	(from https://superbiden.xyz/)
11:48:12	203232/203232	---M--	200	added ('OK')	font/woff2	date:Sat,%2016%20Mar%202024%2016:48:11%20GMT	https://superbiden.xyz/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	(from https://superbiden.xyz/)
11:48:12	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2016%20Mar%202024%2016:48:13%20GMT	https://superbiden.xyz/'data:image/png;base64,'	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/'data_image/png;base64,'	(from https://superbiden.xyz/)
11:48:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:13%20GMT	http://superbiden.xyz/images/d479c1d8962873ffc5f92e8d6a4b80df.jpg	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/images/d479c1d8962873ffc5f92e8d6a4b80df.jpg	(from https://superbiden.xyz/)
11:48:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:15%20GMT	http://superbiden.xyz/js/939898b427480d700449229ff00dbb8a6f9f77442b532f697866e6914ab8843a.js	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/js/939898b427480d700449229ff00dbb8a6f9f77442b532f697866e6914ab8843a.js	(from https://superbiden.xyz/)
11:48:16	106346/106346	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Mar%202024%2016:48:15%20GMT	https://superbiden.xyz/images/d479c1d8962873ffc5f92e8d6a4b80df.jpg	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/images/d479c1d8962873ffc5f92e8d6a4b80df.jpg	(from https://superbiden.xyz/)
11:48:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:48:17%20GMT	http://superbiden.xyz/js/388fb330498371d4935abbff11d34d4c30842ca3c4a128cdd290d29db98acb41.js	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/js/388fb330498371d4935abbff11d34d4c30842ca3c4a128cdd290d29db98acb41.js	(from https://superbiden.xyz/)
11:48:18	221/221	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2016%20Mar%202024%2016:48:17%20GMT	https://superbiden.xyz/js/939898b427480d700449229ff00dbb8a6f9f77442b532f697866e6914ab8843a.js	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/js/939898b427480d700449229ff00dbb8a6f9f77442b532f697866e6914ab8843a.js	(from https://superbiden.xyz/)
11:48:18	2045/2045	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2016%20Mar%202024%2016:48:18%20GMT	https://superbiden.xyz/js/388fb330498371d4935abbff11d34d4c30842ca3c4a128cdd290d29db98acb41.js	C:/MYWEB/https___superbiden.xyz_/superbiden.xyz/js/388fb330498371d4935abbff11d34d4c30842ca3c4a128cdd290d29db98acb41.js	(from https://superbiden.xyz/)
